review_text,rating,review_date,app_version,likes,app_name,category
ordered food in train talked to delivery partner normal carry bag packaging and spilled and open no sealed. no plate no container. Raised issue in zomato chat send pictures like 3 + times but no response.... i talked with restaurant and informed he asked me he is going to ask delivery to get package return and initiate refund. but no response.... zomato does not care there gold members even.,1,02-03-2026 22:18,19.3.9,0,Zomato,Food Delivery
"wonderful food, and delivery",4,02-03-2026 22:14,19.3.1,0,Zomato,Food Delivery
good 👍😊,5,02-03-2026 22:13,19.3.7,0,Zomato,Food Delivery
good tasty 🤤,5,02-03-2026 22:11,19.4.2,0,Zomato,Food Delivery
very bad,1,02-03-2026 22:09,19.3.9,0,Zomato,Food Delivery
Good Service,5,02-03-2026 22:06,,0,Zomato,Food Delivery
good,5,02-03-2026 22:05,19.3.7,0,Zomato,Food Delivery
I love it 🥰,5,02-03-2026 22:05,,0,Zomato,Food Delivery
best,5,02-03-2026 22:03,19.3.9,0,Zomato,Food Delivery
"speed delivery, good app",5,02-03-2026 22:02,19.3.9,0,Zomato,Food Delivery
it was nice,4,02-03-2026 22:01,19.4.2,0,Zomato,Food Delivery
good,5,02-03-2026 22:01,19.4.2,0,Zomato,Food Delivery
great,5,02-03-2026 22:01,19.3.7,0,Zomato,Food Delivery
👍,5,02-03-2026 22:00,19.4.2,0,Zomato,Food Delivery
👍,5,02-03-2026 21:58,19.3.0,0,Zomato,Food Delivery
good,5,02-03-2026 21:57,,0,Zomato,Food Delivery
excellent,5,02-03-2026 21:55,19.3.9,0,Zomato,Food Delivery
wow,5,02-03-2026 21:54,19.3.9,0,Zomato,Food Delivery
Bohot mast app hai.must have hai ye app thanku zomato...,4,02-03-2026 21:54,19.3.9,0,Zomato,Food Delivery
good,4,02-03-2026 21:53,,0,Zomato,Food Delivery
best,5,02-03-2026 21:53,,0,Zomato,Food Delivery
good,3,02-03-2026 21:53,19.4.2,0,Zomato,Food Delivery
good,5,02-03-2026 21:52,19.3.9,0,Zomato,Food Delivery
they hv improved over the years.,3,02-03-2026 21:52,19.4.2,0,Zomato,Food Delivery
super,5,02-03-2026 21:51,,0,Zomato,Food Delivery
"The app has improved a lot from before, but I still see my orders getting late and now even after getting their premium i get the message pop that the delivery guy will deliver to someone else then to me....How does this make sense even after I get premium.",2,02-03-2026 21:50,19.3.9,0,Zomato,Food Delivery
good riponse ND app,5,02-03-2026 21:49,19.3.9,0,Zomato,Food Delivery
poor service late service,1,02-03-2026 21:48,,0,Zomato,Food Delivery
great job keep going 👏,5,02-03-2026 21:47,19.3.9,0,Zomato,Food Delivery
Best Food App there is,5,02-03-2026 21:46,,0,Zomato,Food Delivery
excellent,4,02-03-2026 21:46,19.3.9,0,Zomato,Food Delivery
nice,5,02-03-2026 21:46,19.3.9,0,Zomato,Food Delivery
Timely delivery,4,02-03-2026 21:45,19.3.9,0,Zomato,Food Delivery
good,4,02-03-2026 21:45,19.3.9,0,Zomato,Food Delivery
it is good app but sometimes delivery time is extends but it is a very good app for students,4,02-03-2026 21:42,19.3.4,0,Zomato,Food Delivery
it was good,4,02-03-2026 21:42,,0,Zomato,Food Delivery
nice experience with good quality of food items,5,02-03-2026 21:42,19.3.9,0,Zomato,Food Delivery
superb,5,02-03-2026 21:42,19.3.9,0,Zomato,Food Delivery
😀😀😀 service is good,4,02-03-2026 21:41,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:41,19.3.9,0,Zomato,Food Delivery
excellent,5,02-03-2026 21:41,19.3.9,0,Zomato,Food Delivery
good service,5,02-03-2026 21:40,19.3.9,0,Zomato,Food Delivery
very worst app,1,02-03-2026 21:39,,0,Zomato,Food Delivery
best,5,02-03-2026 21:39,19.4.2,0,Zomato,Food Delivery
nice 👍,5,02-03-2026 21:39,19.3.7,0,Zomato,Food Delivery
my money is mostly going to this app,4,02-03-2026 21:38,19.3.9,0,Zomato,Food Delivery
nice,5,02-03-2026 21:38,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:38,19.4.2,0,Zomato,Food Delivery
💓💓,5,02-03-2026 21:38,,0,Zomato,Food Delivery
good,5,02-03-2026 21:37,,0,Zomato,Food Delivery
exallent,5,02-03-2026 21:36,19.3.9,0,Zomato,Food Delivery
good service,5,02-03-2026 21:35,19.4.2,0,Zomato,Food Delivery
Nice App for Food orders 👌,5,02-03-2026 21:35,,0,Zomato,Food Delivery
Good,5,02-03-2026 21:34,19.3.4,0,Zomato,Food Delivery
Good App,5,02-03-2026 21:32,19.3.9,0,Zomato,Food Delivery
super,5,02-03-2026 21:31,19.3.0,0,Zomato,Food Delivery
👍🏻🤍,5,02-03-2026 21:31,,0,Zomato,Food Delivery
plz don't take handling charges,5,02-03-2026 21:31,19.3.7,0,Zomato,Food Delivery
Super,5,02-03-2026 21:26,19.3.9,0,Zomato,Food Delivery
Good,5,02-03-2026 21:25,19.3.9,0,Zomato,Food Delivery
good service,5,02-03-2026 21:25,,0,Zomato,Food Delivery
"wrong order delivered us and could not refund is , so that's why Swiggy is the best and zomato awful , never ordered from zomato",1,02-03-2026 21:25,19.3.9,0,Zomato,Food Delivery
Zomato doesn't care about customers...,2,02-03-2026 21:24,19.3.9,0,Zomato,Food Delivery
goooooddddddd,5,02-03-2026 21:24,19.4.2,0,Zomato,Food Delivery
Very good app,5,02-03-2026 21:22,19.3.9,0,Zomato,Food Delivery
good app for food ordering,5,02-03-2026 21:22,19.3.9,0,Zomato,Food Delivery
Good,5,02-03-2026 21:21,19.4.2,0,Zomato,Food Delivery
😘,5,02-03-2026 21:21,,0,Zomato,Food Delivery
good 👍,5,02-03-2026 21:20,,0,Zomato,Food Delivery
Very Good,5,02-03-2026 21:20,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:19,19.3.9,0,Zomato,Food Delivery
good 👍👍👍,5,02-03-2026 21:19,19.3.9,0,Zomato,Food Delivery
nice,5,02-03-2026 21:18,19.4.2,0,Zomato,Food Delivery
only cuz I like deepinder,5,02-03-2026 21:17,19.3.9,0,Zomato,Food Delivery
its awesome 👌 👏 👍 😍,5,02-03-2026 21:17,19.4.2,0,Zomato,Food Delivery
good service,4,02-03-2026 21:17,19.4.2,0,Zomato,Food Delivery
too much yummy,5,02-03-2026 21:16,19.3.7,0,Zomato,Food Delivery
good,5,02-03-2026 21:16,19.3.9,0,Zomato,Food Delivery
Awesomeness..... love it.,5,02-03-2026 21:16,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:16,19.4.2,0,Zomato,Food Delivery
good delevery,4,02-03-2026 21:15,19.3.9,0,Zomato,Food Delivery
loving this app...The delivery partners.... The work.....everything is appreciatable,5,02-03-2026 21:15,19.3.9,0,Zomato,Food Delivery
👍👍👍👍,5,02-03-2026 21:14,19.4.2,0,Zomato,Food Delivery
awesome,5,02-03-2026 21:14,,0,Zomato,Food Delivery
coupons really help those cravings!! thanks,5,02-03-2026 21:12,,0,Zomato,Food Delivery
thank you 👍,5,02-03-2026 21:11,,0,Zomato,Food Delivery
👍🏻,5,02-03-2026 21:11,19.3.6,0,Zomato,Food Delivery
Good,5,02-03-2026 21:11,,0,Zomato,Food Delivery
Totally loveee itttt,5,02-03-2026 21:11,,0,Zomato,Food Delivery
excellent,5,02-03-2026 21:10,19.4.2,0,Zomato,Food Delivery
Amezing,5,02-03-2026 21:09,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:08,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:08,19.3.9,0,Zomato,Food Delivery
great help and good experience,5,02-03-2026 21:07,19.3.0,0,Zomato,Food Delivery
excellent,4,02-03-2026 21:07,19.3.9,0,Zomato,Food Delivery
excellent service,5,02-03-2026 21:07,19.4.2,0,Zomato,Food Delivery
Good app for food,5,02-03-2026 21:07,19.3.4,0,Zomato,Food Delivery
"Kindly spend some money on training your delivery partners, they are do not understand the importance of insulated bags. Today evening we ordered food & the delivery partner was carrying it in front of scooty without insulated bag & his reasoning was that he is new so he will get a bag only after 20 deliveries, never heard of such an excuse. Many agents repeat this behavior of not carrying the insulated bag, while the restaurants are charging extra for packaging &more taxes are being added",2,02-03-2026 21:06,19.4.2,0,Zomato,Food Delivery
super,5,02-03-2026 21:06,19.3.9,0,Zomato,Food Delivery
"Always My Favourite Platform for ordering food... whenever I feel hungry, zomato will come first in my mind that much impression given by Zomato Service",5,02-03-2026 21:04,19.3.7,0,Zomato,Food Delivery
Great,5,02-03-2026 21:02,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 21:01,19.3.7,0,Zomato,Food Delivery
exceptional customer service and riders compared to other competitor apps,5,02-03-2026 21:00,19.3.0,0,Zomato,Food Delivery
Good,5,02-03-2026 20:57,19.3.9,0,Zomato,Food Delivery
Excellent,5,02-03-2026 20:56,,0,Zomato,Food Delivery
I love this aap,4,02-03-2026 20:56,19.3.7,0,Zomato,Food Delivery
good❤️,5,02-03-2026 20:55,19.3.1,0,Zomato,Food Delivery
great 👍,5,02-03-2026 20:54,19.4.2,0,Zomato,Food Delivery
best services,5,02-03-2026 20:54,19.3.9,0,Zomato,Food Delivery
very good,5,02-03-2026 20:53,19.3.9,0,Zomato,Food Delivery
faster delivery,4,02-03-2026 20:52,19.3.9,0,Zomato,Food Delivery
very nice 👍🏻,5,02-03-2026 20:52,,0,Zomato,Food Delivery
This app is good 👍,5,02-03-2026 20:51,,0,Zomato,Food Delivery
awesome,5,02-03-2026 20:50,19.4.2,0,Zomato,Food Delivery
🥰,5,02-03-2026 20:50,19.3.9,0,Zomato,Food Delivery
thank you zomato,5,02-03-2026 20:49,19.3.9,0,Zomato,Food Delivery
Thank you so much for your wonderful efforts at late night's particularly.,5,02-03-2026 20:49,19.3.9,0,Zomato,Food Delivery
sahi hai,3,02-03-2026 20:49,19.4.2,0,Zomato,Food Delivery
hihihihi,5,02-03-2026 20:47,,0,Zomato,Food Delivery
great,4,02-03-2026 20:47,19.4.2,0,Zomato,Food Delivery
it's pretty gud but a lot of options making it hard to search,3,02-03-2026 20:47,,0,Zomato,Food Delivery
good,5,02-03-2026 20:46,19.3.7,0,Zomato,Food Delivery
good job 👏,5,02-03-2026 20:46,19.4.2,0,Zomato,Food Delivery
excellent service,5,02-03-2026 20:45,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:45,,0,Zomato,Food Delivery
excellent performance 👍,5,02-03-2026 20:44,19.3.9,0,Zomato,Food Delivery
very good,5,02-03-2026 20:44,19.4.2,0,Zomato,Food Delivery
😊,5,02-03-2026 20:44,19.4.2,0,Zomato,Food Delivery
good,4,02-03-2026 20:43,19.3.9,0,Zomato,Food Delivery
sir your service is very satisfactory with added flavour of kindness and courtesies. Thank you sir.,5,02-03-2026 20:43,19.3.7,0,Zomato,Food Delivery
excellent,5,02-03-2026 20:41,19.3.6,0,Zomato,Food Delivery
love to eat like this 😋,5,02-03-2026 20:39,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:37,,0,Zomato,Food Delivery
nice,5,02-03-2026 20:37,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:37,,0,Zomato,Food Delivery
delevery is perfect and on time,5,02-03-2026 20:36,19.3.9,0,Zomato,Food Delivery
awesome,5,02-03-2026 20:35,19.3.9,0,Zomato,Food Delivery
quick and hazard free service. enjoying the offers every time. thanks...,5,02-03-2026 20:34,19.4.2,0,Zomato,Food Delivery
nice app. you can order and enjoy,5,02-03-2026 20:34,19.4.2,0,Zomato,Food Delivery
"মজা লাগে, কিন্তু খুব জলদি খাবার আসে(২৬ মি বলে ১০মি এ)",5,02-03-2026 20:30,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:30,19.3.9,0,Zomato,Food Delivery
👍,4,02-03-2026 20:26,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:25,19.3.9,0,Zomato,Food Delivery
nuvvu mass mowwaaa,5,02-03-2026 20:25,19.3.9,0,Zomato,Food Delivery
good .,5,02-03-2026 20:25,19.3.9,0,Zomato,Food Delivery
"zomoto:- First they will make us happy by giving us a good offer, then when they see that we are working regularly, they will increase the time limit and also increase the time it takes to take orders. They will then reduce the km cash, if we think about it carefully, we will understand their idea. And yet we are still working on this. Because we don't have to work under others and because we can take leave whenever we want.",2,02-03-2026 20:24,,0,Zomato,Food Delivery
very good app,5,02-03-2026 20:23,19.4.2,0,Zomato,Food Delivery
great awesome tooo goood,5,02-03-2026 20:22,19.4.2,0,Zomato,Food Delivery
good,4,02-03-2026 20:20,,0,Zomato,Food Delivery
Thanks to Zomato team,5,02-03-2026 20:19,19.3.9,0,Zomato,Food Delivery
excellent,5,02-03-2026 20:19,19.3.9,0,Zomato,Food Delivery
brilliant app and nice service...,5,02-03-2026 20:19,,0,Zomato,Food Delivery
very delicious 😋😋😋😋 yummy 💕💕💕💕💕💕💕💕💕,5,02-03-2026 20:18,19.3.9,0,Zomato,Food Delivery
Always fast delivery.,5,02-03-2026 20:16,19.3.7,0,Zomato,Food Delivery
fantastic 😍,5,02-03-2026 20:16,19.4.2,0,Zomato,Food Delivery
Very good. Delivered in time in a Hospital.,4,02-03-2026 20:16,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:16,19.4.2,0,Zomato,Food Delivery
hehe🤭😋,5,02-03-2026 20:15,19.4.2,0,Zomato,Food Delivery
Wow Amazing fantastic,5,02-03-2026 20:15,19.3.9,0,Zomato,Food Delivery
simply wow,5,02-03-2026 20:14,19.3.9,0,Zomato,Food Delivery
best app,5,02-03-2026 20:13,19.4.2,0,Zomato,Food Delivery
nice app,5,02-03-2026 20:11,,0,Zomato,Food Delivery
Good 👍,4,02-03-2026 20:11,19.4.2,0,Zomato,Food Delivery
nice,5,02-03-2026 20:11,19.3.9,0,Zomato,Food Delivery
excellent customer service,4,02-03-2026 20:10,19.4.2,0,Zomato,Food Delivery
nice,5,02-03-2026 20:08,19.3.7,0,Zomato,Food Delivery
super,5,02-03-2026 20:07,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 20:07,,0,Zomato,Food Delivery
Awesome 😎,5,02-03-2026 20:07,19.4.2,0,Zomato,Food Delivery
decrease your platform change 😔😔😔,4,02-03-2026 20:05,19.3.9,0,Zomato,Food Delivery
best,5,02-03-2026 20:05,19.3.7,0,Zomato,Food Delivery
fast service,5,02-03-2026 20:05,19.3.9,0,Zomato,Food Delivery
super experience,5,02-03-2026 20:04,19.4.2,0,Zomato,Food Delivery
supar fast,5,02-03-2026 20:03,19.3.9,0,Zomato,Food Delivery
it's good ig and if something is wrong with the food it means something is wrong with the restaurant plus I hate giving reviews ☹️good tho,5,02-03-2026 20:03,,0,Zomato,Food Delivery
good 😊,5,02-03-2026 20:02,19.3.9,0,Zomato,Food Delivery
good,4,02-03-2026 20:01,19.4.2,0,Zomato,Food Delivery
Good response overall,4,02-03-2026 20:00,19.3.2,0,Zomato,Food Delivery
nice experience,4,02-03-2026 19:59,,0,Zomato,Food Delivery
very good service,5,02-03-2026 19:58,19.3.9,0,Zomato,Food Delivery
Good .,3,02-03-2026 19:58,19.3.1,0,Zomato,Food Delivery
op,5,02-03-2026 19:57,19.4.2,0,Zomato,Food Delivery
excellent,5,02-03-2026 19:55,19.3.9,0,Zomato,Food Delivery
excellent,5,02-03-2026 19:55,19.3.9,0,Zomato,Food Delivery
very excellent app,5,02-03-2026 19:54,19.4.2,0,Zomato,Food Delivery
great convince to order food on train,5,02-03-2026 19:54,19.0.7,0,Zomato,Food Delivery
very nice pics,5,02-03-2026 19:54,19.3.9,0,Zomato,Food Delivery
nice,5,02-03-2026 19:53,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 19:53,19.3.9,0,Zomato,Food Delivery
good,4,02-03-2026 19:51,19.3.9,0,Zomato,Food Delivery
always a good experience,5,02-03-2026 19:51,19.4.2,0,Zomato,Food Delivery
nice,5,02-03-2026 19:49,19.3.9,0,Zomato,Food Delivery
"WITH ZOMATO YOU CAN HAVE A FIVE STAR LUNCH/ DINNER WITH A FEELING ""AT HOME"", NICE APPLICATION, I ENJOY IT ❤️",5,02-03-2026 19:48,19.3.9,0,Zomato,Food Delivery
nice,5,02-03-2026 19:47,19.3.9,0,Zomato,Food Delivery
quick survive available in cash on delivery also quick response,5,02-03-2026 19:47,19.3.7,0,Zomato,Food Delivery
"best, it gives good offers and good dilevery.",5,02-03-2026 19:47,19.3.4,0,Zomato,Food Delivery
Excellent Superb..Waiting for Faster Delivery,5,02-03-2026 19:47,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 19:47,,0,Zomato,Food Delivery
bhot badya delevery he inki,5,02-03-2026 19:46,,0,Zomato,Food Delivery
good service,5,02-03-2026 19:45,,0,Zomato,Food Delivery
Nice app really enjoying the food,5,02-03-2026 19:44,19.4.2,0,Zomato,Food Delivery
Accha app hai lekin notification bahut bhejte ho yaar tum log! hame itni bhi motivation ki jarurat hai tumhare notification ke chakkar aksar distract ho jaata hoon aur tum motivation bhejte discipline ki aur please email bhi utna mat bheja karo. sirf kaam ki baaten bhejna. baaki sab theek hai 👍🏻,5,02-03-2026 19:43,,0,Zomato,Food Delivery
lots of charges on the basic rate. No easy way to find out how the App charges exorbitant surplus!,1,02-03-2026 19:42,19.4.2,0,Zomato,Food Delivery
best food delievery app,5,02-03-2026 19:42,19.3.4,0,Zomato,Food Delivery
nice experience,5,02-03-2026 19:42,19.3.9,0,Zomato,Food Delivery
Very good,5,02-03-2026 19:40,19.4.2,0,Zomato,Food Delivery
super,5,02-03-2026 19:39,19.4.2,0,Zomato,Food Delivery
i don't know which time line zomato use their 3 minute remain 3 minutes until the delivery comes.,1,02-03-2026 19:39,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 19:38,19.3.9,0,Zomato,Food Delivery
amazing,5,02-03-2026 19:38,19.4.2,0,Zomato,Food Delivery
good offers,5,02-03-2026 19:37,19.4.2,0,Zomato,Food Delivery
thanks team Zomato,5,02-03-2026 19:36,19.3.9,0,Zomato,Food Delivery
ILU,5,02-03-2026 19:34,19.3.4,0,Zomato,Food Delivery
great,5,02-03-2026 19:33,19.4.2,0,Zomato,Food Delivery
enjoy the moment 👍,5,02-03-2026 19:32,19.3.7,0,Zomato,Food Delivery
excellent,5,02-03-2026 19:32,19.3.9,0,Zomato,Food Delivery
best app,5,02-03-2026 19:31,19.3.9,0,Zomato,Food Delivery
Amazing service always,5,02-03-2026 19:31,19.0.3,0,Zomato,Food Delivery
very nice,5,02-03-2026 19:29,19.3.7,0,Zomato,Food Delivery
amazing 😍,5,02-03-2026 19:29,19.4.2,0,Zomato,Food Delivery
good,4,02-03-2026 19:28,19.4.2,0,Zomato,Food Delivery
Very late delivery😐,3,02-03-2026 19:28,19.3.9,0,Zomato,Food Delivery
better,5,02-03-2026 19:28,19.3.4,0,Zomato,Food Delivery
good,5,02-03-2026 19:27,19.4.2,0,Zomato,Food Delivery
super,5,02-03-2026 19:26,19.4.2,0,Zomato,Food Delivery
A very good app for hostellers. zomato always gives discounts and no delivery charge for gold members .thanks to zomato,5,02-03-2026 19:26,19.3.9,0,Zomato,Food Delivery
My point of view about zomato is changed. zomato is a fraud.,1,02-03-2026 19:25,19.3.9,0,Zomato,Food Delivery
super fast,5,02-03-2026 19:25,19.4.2,0,Zomato,Food Delivery
nice,5,02-03-2026 19:23,19.3.9,0,Zomato,Food Delivery
best food app,5,02-03-2026 19:21,19.4.2,0,Zomato,Food Delivery
late but latest,5,02-03-2026 19:21,19.4.2,0,Zomato,Food Delivery
very good,5,02-03-2026 19:19,19.4.2,0,Zomato,Food Delivery
very good,3,02-03-2026 19:19,,0,Zomato,Food Delivery
Excellent!,5,02-03-2026 19:16,19.3.9,0,Zomato,Food Delivery
gg pe,4,02-03-2026 19:16,19.3.9,0,Zomato,Food Delivery
excellent👍👏😆,5,02-03-2026 19:16,,0,Zomato,Food Delivery
incredible,5,02-03-2026 19:16,19.3.9,0,Zomato,Food Delivery
nice,5,02-03-2026 19:15,19.3.9,0,Zomato,Food Delivery
good,4,02-03-2026 19:12,19.3.9,0,Zomato,Food Delivery
nice experince,3,02-03-2026 19:10,19.3.0,0,Zomato,Food Delivery
good,5,02-03-2026 19:09,19.3.7,0,Zomato,Food Delivery
"Quick delivery,",5,02-03-2026 19:07,19.4.2,0,Zomato,Food Delivery
excellent,5,02-03-2026 19:07,19.3.9,0,Zomato,Food Delivery
nyc app,4,02-03-2026 19:07,19.3.9,0,Zomato,Food Delivery
they are scammer they give me roton food and then deny for refund,1,02-03-2026 19:06,,0,Zomato,Food Delivery
rating is bit high,3,02-03-2026 19:04,,0,Zomato,Food Delivery
Very good 🤌🏻,5,02-03-2026 19:03,19.3.9,0,Zomato,Food Delivery
good 👍,5,02-03-2026 19:03,19.3.4,0,Zomato,Food Delivery
nice app,5,02-03-2026 19:03,19.3.9,0,Zomato,Food Delivery
great 👍,4,02-03-2026 19:02,19.3.7,0,Zomato,Food Delivery
Good super fast and Good quality very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very good,5,02-03-2026 19:01,19.3.2,0,Zomato,Food Delivery
very good,5,02-03-2026 19:01,19.3.9,0,Zomato,Food Delivery
good app,5,02-03-2026 18:58,19.3.9,0,Zomato,Food Delivery
excellent experience ✨,5,02-03-2026 18:58,,0,Zomato,Food Delivery
excellent,5,02-03-2026 18:57,19.3.9,0,Zomato,Food Delivery
nice 👍,5,02-03-2026 18:56,19.4.2,0,Zomato,Food Delivery
excellent discount for food reasonable price for customer,4,02-03-2026 18:54,,0,Zomato,Food Delivery
superb 👍,5,02-03-2026 18:54,19.1.0,0,Zomato,Food Delivery
nice app,5,02-03-2026 18:53,19.3.9,0,Zomato,Food Delivery
ok,5,02-03-2026 18:52,19.3.9,0,Zomato,Food Delivery
good try to make it owsome,5,02-03-2026 18:52,19.3.6,0,Zomato,Food Delivery
very nice 👍,5,02-03-2026 18:52,19.3.9,0,Zomato,Food Delivery
